seconds,co2,temp,humidity
50.67455983161926,1408.1917724609375,22.999923706054688,35.137939453125
52.91958665847778,1407.7750244140625,23.015945434570312,35.15167236328125
55.16355752944946,1406.9688720703125,23.015945434570312,35.20660400390625
57.40698981285095,1408.12060546875,23.015945434570312,35.2203369140625
59.64929533004761,1409.0009765625,23.015945434570312,35.23101806640625
61.892998933792114,1410.9073486328125,23.015945434570312,35.29815673828125
64.13739538192749,1413.31591796875,23.015945434570312,35.32257080078125
66.38248348236084,1415.1822509765625,23.029296875,35.44464111328125
68.62632012367249,1417.4293212890625,23.015945434570312,35.601806640625
70.86993861198425,1420.05810546875,22.999923706054688,35.6414794921875
73.11413645744324,1422.0013427734375,23.015945434570312,35.65673828125
