seconds,co2,temp,humidity
5.459785461425781e-05,1353.311279296875,23.085372924804688,35.13336181640625
0.6652343273162842,1353.9046630859375,23.085372924804688,35.15777587890625
2.910024404525757,1353.44140625,23.085372924804688,35.1470947265625
5.153396844863892,1353.54833984375,23.085372924804688,35.09368896484375
7.397014856338501,1352.012939453125,23.085372924804688,35.064697265625
9.64080262184143,1351.80615234375,23.055999755859375,35.02349853515625
11.883932113647461,1350.3770751953125,23.085372924804688,35.0250244140625
14.130801916122437,1349.046630859375,23.098724365234375,35.04180908203125
16.3746018409729,1347.540771484375,23.085372924804688,34.98687744140625
18.61811113357544,1347.2274169921875,23.098724365234375,34.9609375
20.86174488067627,1346.302490234375,23.098724365234375,34.92279052734375
23.105637550354004,1346.4193115234375,23.098724365234375,34.92279052734375
25.34810495376587,1345.5445556640625,23.072021484375,34.95941162109375
